No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,23000345,Vu Lam,Long,Male,03/04/2005,7445820007517,2023
2,23000346,Truong Chau,Hoa,Female,12/10/2005,9383848817930,2023
3,23000347,Trinh Mai,Thuong,Female,20/12/2005,7354581991457,2023
4,23000348,Nghiem Van,Viet,Male,23/09/2005,6569888782317,2023
5,23000349,Ton Xuan,Lien,Female,05/11/2005,6198100522068,2023
6,23000350,Truong Chau,Vy,Female,17/11/2005,8165752562609,2023
7,23000351,Hoang Thanh,Mai,Female,26/02/2005,9644005287639,2023
8,23000352,Tao Chien,Quy,Male,28/08/2005,0475025585925,2023
9,23000353,Vu My,Mai,Female,20/07/2005,0897608403367,2023
10,23000354,La Hiep,Truong,Male,03/05/2005,0593738131396,2023
11,23000355,Vu Cong,Vinh,Male,26/11/2005,5911850361578,2023
12,23000356,Kim Thanh,Lan,Female,04/12/2005,2106252491949,2023
13,23000357,Kim Cong,Nam,Male,10/11/2005,0842276374504,2023
14,23000358,Do Lam,Lam,Male,04/08/2005,8496628035303,2023
15,23000359,Pham Thi,Hien,Female,10/08/2005,2621840397726,2023
16,23000360,Pham Minh,Cong,Male,13/07/2005,1144465945163,2023
17,23000361,Pham Bao,Lien,Female,03/06/2005,8102899889097,2023
18,23000362,Nguyen Vuong,Nam,Male,26/10/2005,8254143000159,2023
19,23000363,Do Vuong,Phuc,Male,14/02/2005,4840103784348,2023
20,23000364,Bach Nhi,Diep,Female,12/12/2005,3269359909687,2023
21,23000365,Linh Minh,Tien,Male,19/10/2005,3186454637567,2023
22,23000366,Do Huong,Ha,Female,22/09/2005,8629289619819,2023
23,23000367,Truong Tam,Gia,Male,05/03/2005,3664586699248,2023
24,23000368,Vu Ngoc,Tam,Female,25/01/2005,8314056454467,2023
25,23000369,Tri Linh,Ha,Female,03/10/2005,5134598147886,2023
26,23000370,Ngo Huong,Quynh,Female,26/11/2005,2623406331403,2023
27,23000371,Cao Phu,Quy,Male,27/06/2005,4935236023194,2023
28,23000372,Ho Bich,Thuong,Female,04/12/2005,5266042108390,2023
29,23000373,Chau Tam,Mai,Female,11/09/2005,1935611436270,2023
30,23000374,Bui Chien,Chien,Male,06/03/2005,5838768231279,2023
31,23000375,Ho Bich,Xuan,Female,16/05/2005,5238082384545,2023
32,23000376,Do Tan,Huy,Male,27/09/2005,3511236972484,2023
33,23000377,Quach Vy,Thuong,Female,08/12/2005,8629848816820,2023
34,23000378,Phan Vy,Nga,Female,20/10/2005,8129148065776,2023
35,23000379,Phan Huong,Dieu,Female,04/04/2005,7607379438065,2023
36,23000380,Dinh Cong,Hieu,Male,08/03/2005,4666821630869,2023
37,23000381,Ma Chau,Ngoc,Female,10/04/2005,6660723322962,2023
38,23000382,Ngo Giang,Diep,Female,01/09/2005,9982643027948,2023
39,23000383,Hoang Thien,Manh,Male,14/11/2005,6537767065235,2023
40,23000384,Quach Vuong,Chien,Male,13/02/2005,2303650018299,2023
41,23000385,Dang Mai,Bao,Female,01/04/2005,9348772576748,2023
42,23000386,Linh Hoa,Giang,Female,18/09/2005,0876765053366,2023
43,23000387,Tran Bich,Hoa,Female,06/03/2005,7465770457119,2023
44,23000388,Nghiem Huong,Ly,Female,06/04/2005,4069721970859,2023
45,23000389,Nguyen Ngan,Ngoc,Female,20/04/2005,0656608265114,2023
46,23000390,Bui Quyen,Hong,Female,15/03/2005,2272232519666,2023
47,23000391,Le Vuong,Vuong,Male,09/09/2005,6302878957330,2023
48,23000392,Cao Thu,Chi,Female,09/07/2005,7921127422432,2023
49,23000393,Giang Quang,Viet,Male,07/06/2005,0464564255320,2023
50,23000394,Kim Linh,Hien,Female,02/10/2005,0827507627718,2023
51,23000395,Do Lam,Tan,Male,14/03/2005,6078350802005,2023
52,23000396,Dieu Thanh,San,Female,08/06/2005,3003954631102,2023
53,23000397,Ho Mai,Vy,Female,02/12/2005,1397620508131,2023
54,23000398,Mai Khoa,Trong,Male,19/02/2005,7240712390586,2023
55,23000399,Tu Trung,Hung,Male,20/11/2005,9923753613101,2023
56,23000400,Hua Khoa,Dinh,Male,06/10/2005,3515642268046,2023
57,23000401,Mai Hoa,Ngoc,Female,09/06/2005,1466032044994,2023
58,23000402,Phung Vuong,Hung,Male,11/02/2005,5615600157393,2023
59,23000403,Doan Lam,Tuan,Male,25/02/2005,5470235506458,2023
60,23000404,Dang Minh,Vinh,Male,27/04/2005,4338385279382,2023
61,23000405,Vu Linh,Bich,Female,14/10/2005,6880086055601,2023
62,23000406,Nghiem Phuong,Hien,Female,21/08/2005,3815950546086,2023
63,23000407,Trinh Xuan,Hoa,Female,02/08/2005,3475669830331,2023
64,23000408,Duong Truong,Truong,Male,11/08/2005,9126997340911,2023
65,23000409,Mai Bich,Diep,Female,28/10/2005,9977067934389,2023
66,23000410,Thai Van,Xuan,Male,17/03/2005,8965699343483,2023
67,23000411,Quach Ngoc,Lien,Female,04/05/2005,7780197057492,2023
68,23000412,Mai Khoa,Vinh,Male,13/12/2005,3659393097204,2023
69,23000413,Trinh Hoang,Cuong,Male,14/09/2005,0529223612282,2023
70,23000414,Truong Minh,Tuan,Male,03/02/2005,3558902864838,2023
71,23000415,Ly Thi,Yen,Female,13/08/2005,6622980580887,2023
72,23000416,Trinh Chien,Minh,Male,12/01/2005,2576436659827,2023
73,23000417,Vinh Bich,Hoa,Female,03/09/2005,1471045444560,2023
74,23000418,Chu Luan,Vuong,Male,19/08/2005,0597276912319,2023
75,23000419,Ngo Nhat,Hung,Male,17/05/2005,9670580081758,2023
76,23000420,Trinh Tuyen,Hong,Female,17/01/2005,2515828680809,2023
77,23000421,Vu Hoa,Thuong,Female,27/06/2005,5227398322008,2023
78,23000422,Kieu Xuan,Anh,Female,15/04/2005,7301132761103,2023
79,23000423,Kieu Quang,Manh,Male,02/01/2005,4899300266219,2023
80,23000424,Cao Thi,Nga,Female,22/02/2005,3283794385669,2023
81,23000425,Ton Huong,Tuyet,Female,10/11/2005,8387202013213,2023
82,23000426,Cao Quang,Viet,Male,17/02/2005,6421459913819,2023
83,23000427,Hua Chau,Huong,Female,14/09/2005,9579178509989,2023
84,23000428,Linh Chien,Phu,Male,07/07/2005,0875236171436,2023
85,23000429,Dieu Linh,Kieu,Female,08/02/2005,0922713472268,2023
86,23000430,Thai Khai,Huy,Male,14/10/2005,6939490007270,2023
87,23000431,Dinh Tam,Trang,Female,26/03/2005,9893755692565,2023
88,23000432,Giang Vy,Ngoc,Female,06/09/2005,2731947807890,2023
89,23000433,Hua Thuy,Lan,Female,18/06/2005,0201345586753,2023
90,23000434,Dinh Huong,Mai,Female,13/07/2005,9198720171111,2023
91,23000435,Luu Xuan,Lam,Male,27/05/2005,9354965212656,2023
92,23000436,Lai Mai,Trinh,Female,24/07/2005,5316399344675,2023
93,23000437,Vu Giang,My,Female,02/05/2005,7812188879226,2023
94,23000438,Tri Hung,Trong,Male,05/11/2005,9955663699040,2023
95,23000439,Ton Hung,Trong,Male,05/06/2005,6929070477395,2023
96,23000440,Tao Thinh,Long,Male,11/05/2005,5809463928407,2023
97,23000441,Phung Minh,Hieu,Male,28/09/2005,7383588614591,2023
98,23000442,Ma Truong,Hoang,Male,05/01/2005,5840049255841,2023
99,23000443,Phung Viet,Quang,Male,10/02/2005,8795282568225,2023
100,23000444,Tao Giang,Thu,Female,17/06/2005,1650373361123,2023
