No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,23000545,Lam Mai,Quynh,Female,12/01/2005,5290977070749,2023
2,23000546,Duong Kieu,Tuyet,Female,04/02/2005,6487835317342,2023
3,23000547,Pham Khoa,Luat,Male,07/08/2005,3479704046362,2023
4,23000548,Ly Bich,Dung,Female,02/12/2005,3928778995315,2023
5,23000549,Do Van,Thien,Male,04/01/2005,4126431152688,2023
6,23000550,Ton Minh,Huy,Male,16/07/2005,8325716787089,2023
7,23000551,Ha Xuan,Ly,Female,24/06/2005,8847893729780,2023
8,23000552,Truong Tam,Nam,Male,20/09/2005,1509926985477,2023
9,23000553,Tri Tam,Cuong,Male,04/01/2005,3978634171335,2023
10,23000554,Vo Cong,Truong,Male,03/06/2005,3795447322833,2023
11,23000555,Lai Cong,Vuong,Male,19/01/2005,9001933894669,2023
12,23000556,Phan Hiep,Hoang,Male,16/09/2005,6685244450404,2023
13,23000557,Tri Thien,Truong,Male,13/09/2005,5233574556754,2023
14,23000558,Kieu Khai,Dinh,Male,03/01/2005,8394412763188,2023
15,23000559,Vinh Truong,Minh,Male,05/01/2005,3343487293787,2023
16,23000560,Dieu Kim,Tam,Female,24/06/2005,2732115512226,2023
17,23000561,Lai Mai,Tam,Female,01/04/2005,2331156279434,2023
18,23000562,Tu Duc,Binh,Male,10/10/2005,2962163042460,2023
19,23000563,Phan Khai,Tien,Male,23/01/2005,9655777941512,2023
20,23000564,Truong Hiep,Dinh,Male,28/06/2005,1521467932225,2023
21,23000565,Bui Phuong,Quyen,Female,17/12/2005,2735977762174,2023
22,23000566,Chau Cong,Quang,Male,27/05/2005,5349541172850,2023
23,23000567,Vinh Van,Vinh,Male,23/02/2005,3528639653374,2023
24,23000568,Do Van,Vuong,Male,22/06/2005,3887406404179,2023
25,23000569,Nguyen Vy,Hien,Female,01/06/2005,5546506578367,2023
26,23000570,Tri Quang,Luat,Male,14/06/2005,9520756317194,2023
27,23000571,Pham Duc,Cong,Male,05/12/2005,5442169008222,2023
28,23000572,Dinh Trung,Viet,Male,08/12/2005,1630737160201,2023
29,23000573,Hoang Trang,Diep,Female,10/10/2005,3143787927157,2023
30,23000574,Chau Huu,Minh,Male,11/06/2005,2882565779658,2023
31,23000575,Quach Huyen,Thuong,Female,08/06/2005,4970128844427,2023
32,23000576,Ton Tu,Nghia,Male,13/04/2005,7729134038811,2023
33,23000577,Trinh Quyen,Lan,Female,14/06/2005,1679502205226,2023
34,23000578,Dang Thi,Ly,Female,26/06/2005,0875499163919,2023
35,23000579,Luu Cong,Hung,Male,05/09/2005,1927680446885,2023
36,23000580,Mai Huu,Khanh,Male,07/09/2005,2547356359540,2023
37,23000581,Ton Truong,Trung,Male,02/03/2005,6159252404799,2023
38,23000582,Cao Ngan,Quynh,Female,01/08/2005,2669378179670,2023
39,23000583,Kim Quoc,Duy,Male,07/10/2005,8345791224567,2023
40,23000584,Phung Huu,Phuc,Male,23/07/2005,7999640174883,2023
41,23000585,Luu Tam,Thuy,Female,21/01/2005,1150797532126,2023
42,23000586,Cao Lam,Vuong,Male,01/09/2005,3555097966142,2023
43,23000587,Tu Huu,Phu,Male,01/07/2005,8417300278632,2023
44,23000588,Vu Quoc,Gia,Male,24/11/2005,9519578787692,2023
45,23000589,Nghiem Ngoc,Hong,Female,19/01/2005,3048392574683,2023
46,23000590,Phan My,Hoa,Female,12/11/2005,0835506180104,2023
47,23000591,Doan Vuong,Luat,Male,12/08/2005,9491881906635,2023
48,23000592,Phung Bao,Bao,Female,03/01/2005,4779869159039,2023
49,23000593,Pham Minh,Kien,Male,21/04/2005,6132126735537,2023
50,23000594,Chau Kim,Dung,Female,26/08/2005,1381702304089,2023
51,23000595,Ly Trung,Trung,Male,08/10/2005,5356596349929,2023
52,23000596,Ly Huu,Vu,Male,27/10/2005,5562268015786,2023
53,23000597,Thai Chien,Trung,Male,20/10/2005,6876307900284,2023
54,23000598,Chau Duy,Viet,Male,19/03/2005,5678870416971,2023
55,23000599,Ngo Thu,Tuyen,Female,05/01/2005,5940810404193,2023
56,23000600,Tu Kieu,Vy,Female,23/07/2005,8378879938687,2023
57,23000601,Ho Thinh,Binh,Male,07/07/2005,6768015897026,2023
58,23000602,Cao Trang,Ngan,Female,09/02/2005,3943581342855,2023
59,23000603,Hoang Truong,Hung,Male,01/10/2005,2288379438402,2023
60,23000604,Giang Bao,Thao,Female,01/01/2005,4544348889746,2023
61,23000605,Dinh Dieu,Kieu,Female,21/01/2005,8730524457159,2023
62,23000606,Truong Minh,Nghia,Male,27/04/2005,6219634405653,2023
63,23000607,Thai Bich,Mai,Female,20/05/2005,9558030766298,2023
64,23000608,Ha Bich,Lan,Female,18/01/2005,6358684440652,2023
65,23000609,Giang Nhi,Tam,Female,14/02/2005,4848837000424,2023
66,23000610,Doan Van,Luat,Male,02/04/2005,0985726247887,2023
67,23000611,Chu Thinh,Nam,Male,27/04/2005,4397325782095,2023
68,23000612,Dieu Nhat,Cong,Male,10/10/2005,6898293699569,2023
69,23000613,Chau Tien,Vinh,Male,20/12/2005,0297018754929,2023
70,23000614,Kim Quoc,Bao,Male,18/10/2005,8753042240685,2023
71,23000615,Kieu Quang,Duy,Male,25/01/2005,8971351669994,2023
72,23000616,Vu Hoa,Lien,Female,06/09/2005,1211973061206,2023
73,23000617,Dinh Manh,Trung,Male,14/06/2005,5237128529036,2023
74,23000618,Tran Duc,Long,Male,11/01/2005,5581246164593,2023
75,23000619,Lai Thu,Lien,Female,04/06/2005,7174163931503,2023
76,23000620,Nghiem Xuan,Dieu,Female,27/08/2005,1158539066327,2023
77,23000621,Phan Tam,Thao,Female,21/01/2005,7785254061141,2023
78,23000622,Vo Dieu,Tam,Female,16/08/2005,5988295847508,2023
79,23000623,Dinh Lien,Thuong,Female,27/10/2005,3492307820395,2023
80,23000624,Phan Tu,Nam,Male,04/06/2005,9446676362235,2023
81,23000625,Kieu Huong,Khanh,Female,03/11/2005,0588768587281,2023
82,23000626,Vo Bich,Nga,Female,28/09/2005,0394654725038,2023
83,23000627,Pham Nhi,Nga,Female,08/10/2005,5495997095777,2023
84,23000628,Nguyen Trung,Thien,Male,11/10/2005,7485660390826,2023
85,23000629,Truong Xuan,Trong,Male,19/03/2005,3531904575742,2023
86,23000630,Trinh Tien,Dinh,Male,07/07/2005,7542426419044,2023
87,23000631,Kim Thien,Chien,Male,04/01/2005,9207181717831,2023
88,23000632,Giang Cong,Trong,Male,25/03/2005,5153671081976,2023
89,23000633,Thai Viet,Dai,Male,08/10/2005,7202187399561,2023
90,23000634,Dang Hung,Phuc,Male,04/07/2005,9449097063359,2023
91,23000635,Mai Thi,Xuan,Female,01/08/2005,8402184085396,2023
92,23000636,Hoang Tu,Cong,Male,12/08/2005,7326206042794,2023
93,23000637,Giang Ngoc,Phuong,Female,10/04/2005,4721550541524,2023
94,23000638,Vu Trung,Luat,Male,26/10/2005,1875116130406,2023
95,23000639,Tao My,Thu,Female,28/09/2005,7044332625580,2023
96,23000640,Cao Thao,Nga,Female,14/12/2005,8059242052186,2023
97,23000641,Tu Lien,Thao,Female,15/10/2005,4379790435145,2023
98,23000642,Giang Tan,Duy,Male,07/01/2005,5375834937902,2023
99,23000643,Doan Kieu,Hien,Female,27/02/2005,9885471197695,2023
100,23000644,La Lan,Bich,Female,06/11/2005,9301232154343,2023
