No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,21000834,Trinh Quyen,San,Female,27/07/2003,4.4904E+11,2021
2,21000528,Lai Lam,Dinh,Male,6/7/2003,2.68234E+12,2021
3,21000456,Ngo Phu,Bao,Male,28/10/2003,3.74453E+12,2021
4,21000544,Phung Ngoc,Quyen,Female,17/08/2003,1.4523E+12,2021
5,21000837,Vinh Hoa,Hoa,Female,4/5/2003,3.20792E+12,2021
6,21000753,Vo Hoa,Giang,Female,7/11/2003,8.03446E+12,2021
7,21000387,Do Tuyen,Mai,Female,28/10/2003,5.95223E+12,2021
8,21000359,Nguyen Huyen,Phuong,Female,8/8/2003,1.43465E+12,2021
9,21000555,Tri Bich,Diep,Female,14/08/2003,8.08748E+12,2021
10,21000645,Cao Ngan,Ha,Female,24/06/2003,8.46726E+12,2021
11,21000578,Kieu Van,Kha,Male,28/08/2003,2.58526E+11,2021
12,21000591,Dieu Truong,Luat,Male,18/04/2003,2.12008E+12,2021
13,21000804,Doan Tam,Tan,Male,15/06/2003,8.61628E+12,2021
14,21000348,Chu Thanh,Tam,Female,15/06/2003,7.37325E+12,2021
15,21000411,Giang Trang,Hang,Female,12/7/2003,9.54296E+12,2021
16,21000829,Chau Lan,Mong,Female,17/08/2003,4.42301E+12,2021
17,21000444,Cao Chau,Ha,Female,26/01/2003,4.73774E+12,2021
18,21000406,Le Kim,Dieu,Female,11/6/2003,4.58516E+12,2021
19,21000764,Ton Luan,Tien,Male,1/5/2003,3.92675E+12,2021
20,21000350,Phan Duy,Dinh,Male,21/09/2003,1.93952E+12,2021
21,21000397,Dang Minh,Kha,Male,28/12/2003,9.70208E+12,2021
22,21000400,Tao Tam,Vy,Female,7/8/2003,4.7623E+12,2021
23,21000552,Bui Xuan,Lan,Female,23/02/2003,2.82356E+11,2021
24,21000573,Dang Duy,Xuan,Male,8/6/2003,9.4906E+12,2021
25,21000465,Vo Trang,Huong,Female,8/6/2003,3.9938E+12,2021
26,21000487,Do Huong,Ngan,Female,28/04/2003,5.49018E+12,2021
27,21000517,La Tan,Duy,Male,24/04/2003,7.38147E+12,2021
28,21000784,Dang Viet,Duc,Male,1/5/2003,1.24293E+12,2021
29,21000526,Lam Manh,Hieu,Male,9/2/2003,1.47915E+12,2021
30,21000349,Lam Vuong,Thanh,Male,20/11/2003,5.03547E+12,2021
31,21000704,Do Quyen,Diep,Female,16/03/2003,9.70838E+12,2021
32,21000827,Trinh Phu,Son,Male,9/6/2003,8.68816E+12,2021
33,21000728,Giang Kim,Hoa,Female,18/11/2003,5.75889E+12,2021
34,21000691,Truong Lan,Phuong,Female,13/01/2003,8.8054E+12,2021
35,21000610,Kieu Linh,Giang,Female,1/8/2003,1.3356E+12,2021
36,21000825,Nguyen My,Diep,Female,8/5/2003,8.18408E+12,2021
37,21000789,Truong Lam,Duy,Male,11/6/2003,6.27218E+12,2021
38,21000524,Truong Quyen,Khanh,Female,22/09/2003,1.30332E+12,2021
39,21000747,Bui Thanh,Ngan,Female,26/03/2003,1.65809E+12,2021
40,21000480,Nguyen Lan,Tuyet,Female,17/11/2003,8.73079E+12,2021
41,21000496,Tri Kieu,Lien,Female,14/06/2003,7.3935E+12,2021
42,21000401,Dinh Hiep,Son,Male,23/08/2003,7.81349E+11,2021
43,21000700,Truong Phuong,Lien,Female,26/10/2003,4.94761E+12,2021
44,21000708,Kieu Huu,Phu,Male,15/08/2003,6.27423E+12,2021
45,21000492,Tran Nhat,Chien,Male,25/09/2003,1.58344E+11,2021
46,21000586,Chau Cong,Thanh,Male,27/11/2003,9.87978E+12,2021
47,21000494,Giang Lam,Hung,Male,8/5/2003,3.3246E+12,2021
48,21000381,Thai Truong,Lam,Male,5/11/2003,9.73286E+12,2021
49,21000842,Bui Huong,Lan,Female,12/3/2003,1.96025E+12,2021
50,21000759,Vinh Nhi,Mong,Female,19/03/2003,9.81606E+12,2021
