No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,23000745,Bui Thi,Thao,Female,28/04/2005,9858942371555,2023
2,23000746,Giang Chau,Lien,Female,12/06/2005,2594971274658,2023
3,23000747,Kieu Hung,Thien,Male,14/10/2005,1572693858098,2023
4,23000748,Kim Van,Dinh,Male,11/04/2005,8503270995874,2023
5,23000749,Chau Thanh,Vuong,Male,23/04/2005,9297626522177,2023
6,23000750,Phan Chien,Quang,Male,12/01/2005,6454802803679,2023
7,23000751,Ton Lam,Trung,Male,03/03/2005,4443740905373,2023
8,23000752,Truong Khai,Duy,Male,10/01/2005,2588197146276,2023
9,23000753,Hua Minh,Quang,Male,16/10/2005,4040466400418,2023
10,23000754,Ngo Ngoc,Hien,Female,20/06/2005,0529167800370,2023
11,23000755,Ho Tan,Binh,Male,10/01/2005,3923288464398,2023
12,23000756,Tu Duy,Hieu,Male,14/07/2005,5861751490339,2023
13,23000757,Ton Phu,Tien,Male,11/09/2005,0388908796299,2023
14,23000758,Quach Thuy,Ha,Female,06/11/2005,6949379130427,2023
15,23000759,Chu Nhi,Ly,Female,04/05/2005,2418639385291,2023
16,23000760,Tao Thanh,Nghia,Male,28/05/2005,2500083487501,2023
17,23000761,Ly Hoang,Dai,Male,02/02/2005,4906510455648,2023
18,23000762,Truong Quyen,Xuan,Female,13/10/2005,3775320278109,2023
19,23000763,Vinh Khai,Duc,Male,21/09/2005,2783724892647,2023
20,23000764,Tran Bao,Linh,Female,24/07/2005,6811893777648,2023
21,23000765,Tran Chien,Luat,Male,26/04/2005,3761985088210,2023
22,23000766,Bach Van,Long,Male,24/02/2005,5911741570226,2023
23,23000767,Thai Chau,Diep,Female,04/02/2005,6190509160243,2023
24,23000768,Mai Tu,Phu,Male,03/08/2005,3874171499143,2023
25,23000769,Lai Xuan,Mai,Female,27/07/2005,6571337281895,2023
26,23000770,Luu Viet,Tien,Male,19/11/2005,4847092136573,2023
27,23000771,Lam Thinh,Tien,Male,11/03/2005,5315345858613,2023
28,23000772,Ho Luan,Phuc,Male,20/12/2005,5580494619410,2023
29,23000773,Ha Van,Manh,Male,04/06/2005,9294925548899,2023
30,23000774,Duong Truong,Kien,Male,07/12/2005,5458437735325,2023
31,23000775,Ly Thinh,Son,Male,28/04/2005,4347290281215,2023
32,23000776,Tran Nhat,Kien,Male,12/02/2005,9257176075274,2023
33,23000777,Vo Phu,Truong,Male,19/12/2005,0237210833107,2023
34,23000778,Cao Huyen,Trang,Female,05/08/2005,8044191986475,2023
35,23000779,Do Quoc,Hoang,Male,18/01/2005,2363369732632,2023
36,23000780,Tu Ngan,Diep,Female,23/07/2005,6704880455789,2023
37,23000781,Phung Xuan,Kieu,Female,05/10/2005,6312791305488,2023
38,23000782,Thai Truong,Cuong,Male,18/08/2005,6106009969131,2023
39,23000783,Chau My,Quyen,Female,19/09/2005,6161556409596,2023
40,23000784,Kim Ngoc,Quy,Female,15/07/2005,2406531034602,2023
41,23000785,Dang Thi,Khanh,Female,25/01/2005,4782684357415,2023
42,23000786,Pham My,Lan,Female,15/07/2005,5253190874619,2023
43,23000787,Kim Thao,Thu,Female,01/03/2005,2767500571665,2023
44,23000788,Ha Nhat,Anh,Male,26/07/2005,7806376008955,2023
45,23000789,Ma Tien,Tien,Male,17/10/2005,2084280237133,2023
46,23000790,Dinh Manh,Son,Male,14/06/2005,8280044102020,2023
47,23000791,Tu Bich,Mai,Female,14/10/2005,9422119382797,2023
48,23000792,Hoang Lam,Kha,Male,11/05/2005,0536936747638,2023
49,23000793,Bui Quoc,Tan,Male,14/04/2005,9442460941662,2023
