No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,23000445,Duong Thanh,Yen,Female,08/06/2005,8026821956898,2023
2,23000446,Vu Luan,Duc,Male,25/03/2005,0833821927962,2023
3,23000447,Truong Tan,Son,Male,13/01/2005,6677080995922,2023
4,23000448,Cao Trung,Huy,Male,26/01/2005,4042204317598,2023
5,23000449,Tran Chien,Bao,Male,23/01/2005,2892302614064,2023
6,23000450,Dang Hiep,Long,Male,05/02/2005,8315586758616,2023
7,23000451,Ly Quyen,Lan,Female,03/11/2005,8909144640388,2023
8,23000452,La Quyen,Trinh,Female,01/06/2005,5442573938752,2023
9,23000453,Phung Hiep,Cong,Male,15/04/2005,1740770755377,2023
10,23000454,Tu Vuong,Gia,Male,04/10/2005,3527559924643,2023
11,23000455,Nghiem Luan,Kien,Male,13/06/2005,5008284658805,2023
12,23000456,Vinh Thao,Hien,Female,27/12/2005,0467350410135,2023
13,23000457,Linh Nhat,Cuong,Male,01/06/2005,9324174773674,2023
14,23000458,Tri Hoang,Truong,Male,23/07/2005,6639106594187,2023
15,23000459,Do Chien,Vuong,Male,28/08/2005,6427712850827,2023
16,23000460,Lai Mai,Nga,Female,01/05/2005,2553901854993,2023
17,23000461,Quach Hiep,Duy,Male,28/04/2005,6218884585026,2023
18,23000462,Giang Lan,Khanh,Female,08/09/2005,5011265292963,2023
19,23000463,Truong Giang,Thu,Female,09/03/2005,1614427782977,2023
20,23000464,Ho Ngoc,Lien,Female,28/04/2005,3340355494751,2023
21,23000465,Nghiem Chien,Huy,Male,15/12/2005,2385109545929,2023
22,23000466,Ton Luan,Gia,Male,22/11/2005,0289049229371,2023
23,23000467,Phung Van,Dinh,Male,27/07/2005,1952942900089,2023
24,23000468,Ton Bao,Thao,Female,10/03/2005,1362212498847,2023
25,23000469,Luu Huu,Gia,Male,07/06/2005,5259724395938,2023
26,23000470,Mai Thien,Gia,Male,17/11/2005,0936043452091,2023
27,23000471,Tao Giang,Yen,Female,18/05/2005,7889289483910,2023
28,23000472,Kieu Chau,San,Female,15/10/2005,9261791321055,2023
29,23000473,Kieu Tan,Huy,Male,04/01/2005,8879641855104,2023
30,23000474,Tri Phuong,Hoa,Female,28/03/2005,9700276255885,2023
31,23000475,Bui Lien,Hien,Female,06/05/2005,1815332223236,2023
32,23000476,La Huu,Tien,Male,08/06/2005,1702772957785,2023
33,23000477,Phung Hoa,Hang,Female,21/07/2005,7598240902520,2023
34,23000478,Nghiem Quang,Hoang,Male,13/03/2005,8492609878640,2023
35,23000479,Do Thinh,Kien,Male,21/01/2005,1855800346224,2023
36,23000480,Pham Thao,San,Female,22/06/2005,6819273570876,2023
37,23000481,Pham Quoc,Gia,Male,05/04/2005,8580185086420,2023
38,23000482,Truong Giang,San,Female,18/10/2005,5573533981687,2023
39,23000483,Truong Hoang,Viet,Male,04/07/2005,5878478189130,2023
