No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,21000365,Kim Giang,Phuong,Female,1/9/2003,7.04525E+12,2021
2,21000827,Trinh Phu,Son,Male,9/6/2003,8.68816E+12,2021
3,21000635,Ly Hiep,Kien,Male,22/11/2003,6.92045E+12,2021
4,21000651,Vo Lam,Binh,Male,4/4/2003,7.38445E+12,2021
5,21000660,Hoang Linh,Lien,Female,19/03/2003,2.16317E+12,2021
6,21000771,Hua Duc,Binh,Male,22/03/2003,9.33159E+12,2021
7,21000703,Linh Manh,Tien,Male,11/12/2003,9.42132E+12,2021
8,21000367,Ton Phu,Manh,Male,10/12/2003,5.95243E+11,2021
9,21000478,Ma Nhi,Ngoc,Female,8/6/2003,8.26223E+11,2021
10,21000350,Phan Duy,Dinh,Male,21/09/2003,1.93952E+12,2021
11,21000674,Dinh Khoa,Cong,Male,4/7/2003,1.19753E+12,2021
12,21000823,Truong Xuan,Bao,Female,19/10/2003,4.30185E+12,2021
13,21000734,Nghiem Tuyen,Dieu,Female,1/12/2003,2.95927E+12,2021
14,21000730,Vo Ngan,Hoa,Female,9/1/2003,7.34904E+12,2021
15,21000407,Trinh Xuan,Vu,Male,11/2/2003,3.05066E+12,2021
16,21000623,Doan Xuan,Thien,Male,19/02/2003,9.47804E+12,2021
17,21000607,Le Huong,Trang,Female,28/06/2003,3.31369E+12,2021
18,21000378,Doan Thu,Thao,Female,19/05/2003,9.48533E+12,2021
19,21000733,Dang Nhat,Gia,Male,19/10/2003,1.18558E+12,2021
20,21000783,Dang Hiep,Vuong,Male,10/3/2003,4.97644E+12,2021
21,21000712,Vinh Thao,Yen,Female,18/12/2003,1.33213E+12,2021
22,21000659,Mai Thanh,Manh,Male,13/09/2003,4.79671E+12,2021
23,21000384,Tu Van,Bao,Male,17/09/2003,1.00091E+12,2021
24,21000352,Bui Khoa,Kha,Male,17/06/2003,6.37867E+12,2021
25,21000825,Nguyen My,Diep,Female,8/5/2003,8.18408E+12,2021
26,21000642,Truong Tu,Manh,Male,10/12/2003,7.35001E+12,2021
27,21000354,Kieu Quoc,Bao,Male,26/10/2003,2.1032E+12,2021
28,21000709,Chau Nhi,Lien,Female,1/6/2003,8.13784E+12,2021
29,21000573,Dang Duy,Xuan,Male,8/6/2003,9.4906E+12,2021
30,21000477,Tri Tien,Hung,Male,21/02/2003,5.39993E+12,2021
31,21000399,Dieu Thanh,Khanh,Female,28/03/2003,9.82882E+12,2021
32,21000576,Duong Quang,Son,Male,20/01/2003,8.14834E+12,2021
33,21000802,Chau Khai,Vinh,Male,5/4/2003,3.03685E+12,2021
34,21000831,Kieu Van,Huy,Male,22/05/2003,1.73463E+12,2021
35,21000711,Hua Tam,Khanh,Female,12/3/2003,9.6456E+12,2021
36,21000450,Tu Bich,Phuong,Female,20/02/2003,9.73335E+11,2021
37,21000676,Lam Vuong,Lam,Male,3/7/2003,1.65895E+12,2021
38,21000629,Ton Ngoc,Ly,Female,6/4/2003,2.31051E+12,2021
39,21000601,Hoang Khai,Long,Male,1/6/2003,9.98823E+12,2021
40,21000756,Ton Thu,Linh,Female,19/09/2003,4.81623E+11,2021
41,21000448,Le Cong,Gia,Male,13/11/2003,8.59053E+12,2021
42,21000452,Le Thi,Vy,Female,22/11/2003,8.505E+12,2021
43,21000544,Phung Ngoc,Quyen,Female,17/08/2003,1.4523E+12,2021
44,21000546,Dinh Khai,Thien,Male,3/12/2003,9.39334E+12,2021
45,21000822,Thai Linh,Ngoc,Female,14/03/2003,9.5165E+12,2021
46,21000409,La Hoa,Hang,Female,14/07/2003,8.21679E+12,2021
47,21000414,Dinh Quyen,Chi,Female,13/10/2003,9.8187E+12,2021
48,21000361,Ly Quoc,Long,Male,28/04/2003,2.28032E+12,2021
49,21000666,Truong Hiep,Lam,Male,20/02/2003,7.35557E+12,2021
50,21000748,Bach My,Thuy,Female,11/6/2003,8.49605E+12,2021
