No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,22000577,Nguyen Ngoc,Mai,Female,5/8/2004,6.67759E+12,2022
2,22000800,Vu Tam,Nga,Female,10/12/2004,5.33907E+12,2022
3,22000650,Mai Kim,Thao,Female,24/07/2004,5.02377E+12,2022
4,22000401,Ha Xuan,Cong,Male,21/02/2004,4.52956E+12,2022
5,22000702,Ton Thanh,Mai,Female,24/04/2004,3.12586E+12,2022
6,22000678,Thai Hoa,Hong,Female,21/02/2004,7.82907E+12,2022
7,22000614,Quach Thien,Trong,Male,8/10/2004,7.62516E+12,2022
8,22000487,Hua Thuy,Tam,Female,3/6/2004,3.35438E+12,2022
9,22000541,Ho Manh,Cong,Male,18/03/2004,1.16723E+12,2022
10,22000844,Do Trung,Trong,Male,28/02/2004,2.50089E+12,2022
11,22000428,Phan Quoc,Dinh,Male,24/09/2004,4.46828E+12,2022
12,22000595,Kieu Luan,Lam,Male,4/4/2004,3.87693E+12,2022
13,22000812,Giang Cong,Son,Male,13/03/2004,1.37515E+12,2022
14,22000440,Phung Bich,Ha,Female,3/6/2004,6.24992E+12,2022
15,22000496,Ho Hiep,Thanh,Male,1/4/2004,5.50304E+12,2022
16,22000386,Truong Nhi,Trang,Female,1/1/2004,7.10712E+12,2022
17,22000796,Lam Huu,Cong,Male,3/4/2004,7.5173E+12,2022
18,22000775,Vu Thi,Vy,Female,22/02/2004,4.8515E+12,2022
19,22000763,Do Phu,Gia,Male,9/11/2004,6.72964E+12,2022
20,22000377,Lam Hoa,Quyen,Female,19/03/2004,4.38168E+12,2022
21,22000803,Ton Thanh,Ngan,Female,17/11/2004,1.94148E+12,2022
22,22000705,Phan Thanh,Quy,Female,20/09/2004,2.58344E+12,2022
23,22000548,Kim Phuong,Nga,Female,5/8/2004,9.63567E+11,2022
24,22000667,Dieu Chien,Trung,Male,8/6/2004,3.67374E+12,2022
25,22000680,Tao Xuan,Kha,Male,2/6/2004,6.19721E+12,2022
26,22000404,Ho Quang,Toan,Male,21/03/2004,3.4313E+12,2022
27,22000807,Le Trung,Huy,Male,23/01/2004,3.01958E+12,2022
28,22000671,Duong Nhat,Phuc,Male,9/9/2004,8.58848E+12,2022
29,22000706,Luu Khoa,Quang,Male,16/04/2004,5.99417E+12,2022
30,22000491,Cao Trung,Cuong,Male,5/2/2004,1.47152E+12,2022
31,22000691,Kim Thanh,Khanh,Male,13/06/2004,4.15927E+12,2022
32,22000476,Le Chien,Tan,Male,14/08/2004,4.56167E+11,2022
33,22000589,Quach Van,Long,Male,13/08/2004,2.75355E+12,2022
34,22000435,Dang Thien,Kha,Male,11/4/2004,6.1848E+12,2022
35,22000465,Vu Ngoc,Hong,Female,11/9/2004,3.48929E+12,2022
36,22000743,Bui Quyen,Thao,Female,26/05/2004,3.90797E+12,2022
37,22000608,Lam Vy,Giang,Female,27/08/2004,2.74191E+12,2022
38,22000627,Nguyen Thien,Tan,Male,22/06/2004,76208871320,2022
39,22000418,Duong Truong,Vu,Male,3/8/2004,5.08869E+12,2022
40,22000587,Cao Huu,Trong,Male,22/07/2004,1.60452E+12,2022
41,22000520,Ngo Xuan,Xuan,Female,2/9/2004,3.26667E+12,2022
42,22000690,Kieu Tien,Trong,Male,16/07/2004,4.41057E+12,2022
43,22000789,Phan Duc,Trong,Male,26/02/2004,5.01123E+12,2022
44,22000479,Dang Linh,Yen,Female,11/4/2004,8.0267E+12,2022
45,22000506,Luu Thien,Luat,Male,27/06/2004,9.494E+12,2022
46,22000510,La Viet,Cuong,Male,22/06/2004,4.76977E+12,2022
47,22000359,Lam Duc,Lam,Male,5/10/2004,1.13796E+12,2022
48,22000673,Dinh Phuong,Trinh,Female,20/04/2004,1.71915E+12,2022
49,22000741,Tran Tuyen,Kieu,Female,18/04/2004,7.34306E+11,2022
50,22000721,Cao Chau,Thao,Female,5/3/2004,4.92211E+12,2022
