No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,22000745,Ton Viet,Minh,Male,26/07/2004,8482353467704,2022
2,22000746,Dinh Giang,Hoa,Female,21/04/2004,7457278017480,2022
3,22000747,La Thu,Dieu,Female,06/06/2004,6012323384544,2022
4,22000748,Trinh Cong,Gia,Male,07/06/2004,7022879701404,2022
5,22000749,Le Dieu,Hien,Female,14/08/2004,8591889103358,2022
6,22000750,Dinh Thanh,Lan,Female,18/12/2004,2133253233402,2022
7,22000751,Nguyen Thanh,Hien,Female,24/11/2004,2698585474708,2022
8,22000752,Bui Hiep,Luat,Male,03/12/2004,8389183268512,2022
9,22000753,Kieu Bich,Dung,Female,27/05/2004,1671886406574,2022
10,22000754,Truong Quyen,Quyen,Female,01/08/2004,9866210356006,2022
11,22000755,Lai Vuong,Phat,Male,26/12/2004,8162374407735,2022
12,22000756,Doan Vuong,Son,Male,14/02/2004,4053953736496,2022
13,22000757,Mai Vuong,Gia,Male,01/03/2004,8130849996218,2022
14,22000758,Le Linh,Chi,Female,05/09/2004,4969493885000,2022
15,22000759,Giang Nhat,Long,Male,23/05/2004,7454280081995,2022
16,22000760,Bach Kim,Trang,Female,21/10/2004,8926996757633,2022
17,22000761,Ly Kieu,Anh,Female,10/08/2004,0107624432594,2022
18,22000762,Nghiem Phuong,Chi,Female,24/01/2004,1718724965619,2022
19,22000763,Do Phu,Gia,Male,09/11/2004,6729643484370,2022
20,22000764,Kieu Truong,Quang,Male,21/07/2004,1789453920149,2022
21,22000765,Lai Thanh,Xuan,Female,12/05/2004,8719535654065,2022
22,22000766,Chau Thi,Quy,Female,19/04/2004,2527215038592,2022
23,22000767,Truong Huong,Tuyet,Female,27/06/2004,9547480410641,2022
24,22000768,Giang Quang,Quy,Male,28/12/2004,2648097084241,2022
25,22000769,Duong Cong,Long,Male,15/02/2004,6736610121837,2022
26,22000770,Vo Dieu,Hien,Female,08/11/2004,6273139916885,2022
27,22000771,Hua Dieu,Lan,Female,22/08/2004,2762118309617,2022
28,22000772,Dinh Tam,Vy,Female,16/04/2004,8033219768360,2022
29,22000773,Kim Hiep,Cuong,Male,14/03/2004,4139197572338,2022
30,22000774,Lam Duc,Nghia,Male,03/03/2004,2098128447039,2022
31,22000775,Vu Thi,Vy,Female,22/02/2004,4851502917271,2022
32,22000776,Pham Minh,Hung,Male,07/06/2004,3469422553078,2022
33,22000777,Cao Lien,Yen,Female,06/12/2004,4877074547284,2022
34,22000778,Giang Thuy,Quyen,Female,03/06/2004,2350252744925,2022
35,22000779,Mai Huu,Thien,Male,12/06/2004,3358376416825,2022
36,22000780,Nghiem Viet,Quy,Male,04/08/2004,3227686393579,2022
37,22000781,Thai Nhi,Thuy,Female,12/05/2004,1924501535724,2022
38,22000782,Dieu Thao,Lien,Female,05/06/2004,3572407425477,2022
39,22000783,Phung Lien,Tuyen,Female,17/06/2004,8275769632348,2022
40,22000784,Doan Kieu,Hoa,Female,25/10/2004,3841815196742,2022
41,22000785,Dinh Tu,Khanh,Male,04/07/2004,1737424568985,2022
42,22000786,Vinh Hung,Minh,Male,01/10/2004,9011523568931,2022
43,22000787,Trinh Phu,Kien,Male,18/03/2004,3046925669666,2022
44,22000788,Thai Trang,Giang,Female,10/11/2004,1234511223392,2022
45,22000789,Phan Duc,Trong,Male,26/02/2004,5011232334686,2022
46,22000790,Thai Giang,San,Female,21/01/2004,1167194677260,2022
47,22000791,Do Lan,Hoa,Female,10/04/2004,1481795873048,2022
48,22000792,Lam Vuong,Kha,Male,25/12/2004,2486686938252,2022
49,22000793,Lai Hoang,Son,Male,25/04/2004,2527489602051,2022
50,22000794,Luu Quang,Phu,Male,07/12/2004,8505436030157,2022
51,22000795,Do Duc,Trong,Male,28/12/2004,8060573738143,2022
52,22000796,Lam Huu,Cong,Male,03/04/2004,7517296806068,2022
53,22000797,Nghiem Lien,Ha,Female,22/04/2004,0702961595036,2022
54,22000798,Trinh Duc,Tan,Male,03/05/2004,7068760911737,2022
55,22000799,Ly Tam,Lan,Female,22/09/2004,9231987105550,2022
56,22000800,Vu Tam,Nga,Female,10/12/2004,5339066729623,2022
57,22000801,Dieu Quoc,Tan,Male,06/06/2004,1961418278451,2022
58,22000802,Phan Hung,Trung,Male,12/01/2004,1610055471530,2022
59,22000803,Ton Thanh,Ngan,Female,17/11/2004,1941477173917,2022
60,22000804,Vu Tam,Hong,Female,24/11/2004,6739096413600,2022
61,22000805,Ha Tam,Phu,Male,10/11/2004,1932648974729,2022
62,22000806,Kim Bao,Tuyen,Female,18/06/2004,6101498475337,2022
63,22000807,Le Trung,Huy,Male,23/01/2004,3019577554824,2022
64,22000808,Dinh Khai,Viet,Male,19/04/2004,3869861356813,2022
65,22000809,Doan Thanh,Lien,Female,22/08/2004,1182354484203,2022
66,22000810,Do Viet,Cong,Male,12/12/2004,5234931477672,2022
67,22000811,Cao Thien,Dai,Male,09/07/2004,3787438565822,2022
68,22000812,Giang Cong,Son,Male,13/03/2004,1375153042351,2022
69,22000813,Vinh Huong,Giang,Female,20/01/2004,6726929143149,2022
70,22000814,Trinh Lien,Trang,Female,23/11/2004,1525248351416,2022
71,22000815,Le Van,Chien,Male,21/04/2004,5178472216896,2022
72,22000816,Kim Vuong,Trung,Male,07/09/2004,6509266837173,2022
73,22000817,Hoang Chau,Phuong,Female,20/11/2004,7740925793783,2022
74,22000818,Dinh Bich,Hien,Female,03/11/2004,4411313775155,2022
75,22000819,Bui Huyen,Anh,Female,07/12/2004,4038619223926,2022
76,22000820,Ha Tam,Chi,Female,25/06/2004,5464094733859,2022
77,22000821,Hua Thanh,Quyen,Female,24/01/2004,1844084586718,2022
78,22000822,Hua Vuong,Quy,Male,25/04/2004,0507442339024,2022
79,22000823,Mai Huu,Kien,Male,26/01/2004,4368615793025,2022
80,22000824,Phan Thao,Hoa,Female,16/09/2004,5426607091697,2022
81,22000825,Linh Vy,Quynh,Female,25/06/2004,6409710553113,2022
82,22000826,Duong My,Quynh,Female,01/05/2004,0015237561358,2022
83,22000827,Dieu Chau,Trinh,Female,11/10/2004,2267991268303,2022
84,22000828,Nghiem Giang,Huong,Female,22/11/2004,8113302528673,2022
85,22000829,Truong Linh,Xuan,Female,11/10/2004,7881353014164,2022
86,22000830,Vu Kim,Lan,Female,13/05/2004,4580885443444,2022
87,22000831,Tu Phuong,Huong,Female,12/12/2004,8080045674675,2022
88,22000832,Ngo Thuy,Trang,Female,21/07/2004,0115221471642,2022
89,22000833,Kieu Tan,Bao,Male,16/04/2004,7143255044360,2022
90,22000834,Hoang Viet,Trung,Male,02/03/2004,3935116487674,2022
91,22000835,Dang Phuong,Yen,Female,23/01/2004,6239657464516,2022
92,22000836,Kim Thinh,Thanh,Male,03/05/2004,3133059838587,2022
93,22000837,Ton Giang,Tuyen,Female,24/11/2004,7464465004743,2022
94,22000838,Mai Thien,Phuc,Male,25/07/2004,1693584258068,2022
95,22000839,Vu Viet,Hoang,Male,28/10/2004,9760961379224,2022
96,22000840,Ly Bao,Mai,Female,06/04/2004,3318374912254,2022
97,22000841,Kim Thanh,Quang,Male,11/12/2004,9175357345746,2022
98,22000842,Dang Mai,Nga,Female,13/05/2004,0719718183822,2022
99,22000843,Tran Chau,Hoa,Female,07/12/2004,9172534149097,2022
100,22000844,Do Trung,Trong,Male,28/02/2004,2500890039921,2022
