No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,23000570,Tri Quang,Luat,Male,14/06/2005,9.52076E+12,2023
2,23000707,Le Hiep,Son,Male,21/07/2005,5.58352E+12,2023
3,23000699,Dinh Xuan,Yen,Female,25/11/2005,8.89366E+11,2023
4,23000664,Bach Huong,My,Female,19/06/2005,6.56206E+12,2023
5,23000819,Lam Thao,Thuy,Female,22/02/2005,5.89666E+12,2023
6,23000618,Tran Duc,Long,Male,11/1/2005,5.58125E+12,2023
7,23000691,Truong Minh,Nghia,Male,5/10/2005,4.81097E+12,2023
8,23000663,Ha Linh,Tuyen,Female,6/11/2005,4.32446E+12,2023
9,23000364,Bach Nhi,Diep,Female,12/12/2005,3.26936E+12,2023
10,23000584,Phung Huu,Phuc,Male,23/07/2005,7.99964E+12,2023
11,23000583,Kim Quoc,Duy,Male,7/10/2005,8.34579E+12,2023
12,23000679,Vo Ngan,Bich,Female,27/03/2005,4.86451E+12,2023
13,23000635,Mai Thi,Xuan,Female,1/8/2005,8.40218E+12,2023
14,23000620,Nghiem Xuan,Dieu,Female,27/08/2005,1.15854E+12,2023
15,23000386,Linh Hoa,Giang,Female,18/09/2005,8.76765E+11,2023
16,23000708,Kim Lan,Nga,Female,22/09/2005,7.70855E+12,2023
17,23000553,Tri Tam,Cuong,Male,4/1/2005,3.97863E+12,2023
18,23000441,Phung Minh,Hieu,Male,28/09/2005,7.38359E+12,2023
19,23000515,Thai Thanh,Cong,Male,12/10/2005,3.82495E+12,2023
20,23000623,Dinh Lien,Thuong,Female,27/10/2005,3.49231E+12,2023
21,23000671,Tri Linh,Vy,Female,24/04/2005,2.66569E+12,2023
22,23000769,Lai Xuan,Mai,Female,27/07/2005,6.57134E+12,2023
23,23000593,Pham Minh,Kien,Male,21/04/2005,6.13213E+12,2023
24,23000738,Ngo Trang,Anh,Female,7/8/2005,2.46342E+12,2023
25,23000762,Truong Quyen,Xuan,Female,13/10/2005,3.77532E+12,2023
26,23000530,Do Hoang,Anh,Male,16/07/2005,1.38803E+12,2023
27,23000704,Lam Hoang,Nam,Male,28/12/2005,9.5312E+12,2023
28,23000724,Tri Nhat,Nam,Male,5/11/2005,4.56556E+12,2023
29,23000678,Phan Kieu,Quy,Female,2/11/2005,1.64329E+11,2023
30,23000594,Chau Kim,Dung,Female,26/08/2005,1.3817E+12,2023
31,23000557,Tri Thien,Truong,Male,13/09/2005,5.23357E+12,2023
32,23000803,Truong Thien,Quy,Male,10/5/2005,5.06685E+12,2023
33,23000602,Cao Trang,Ngan,Female,9/2/2005,3.94358E+12,2023
34,23000733,Lai Tam,Thanh,Male,2/8/2005,8.63641E+12,2023
35,23000494,Tu My,Mong,Female,13/12/2005,5.14287E+12,2023
36,23000843,Hua Xuan,Bich,Female,1/9/2005,2.58838E+12,2023
37,23000790,Dinh Manh,Son,Male,14/06/2005,8.28004E+12,2023
38,23000737,Truong Duc,Luat,Male,12/10/2005,2.57156E+12,2023
39,23000705,Tri Thanh,Chi,Female,26/04/2005,2.08365E+12,2023
40,23000491,Doan Bao,Thuy,Female,23/03/2005,1.00826E+12,2023
41,23000461,Quach Hiep,Duy,Male,28/04/2005,6.21888E+12,2023
42,23000567,Vinh Van,Vinh,Male,23/02/2005,3.52864E+12,2023
43,23000569,Nguyen Vy,Hien,Female,1/6/2005,5.54651E+12,2023
44,23000606,Truong Minh,Nghia,Male,27/04/2005,6.21963E+12,2023
45,23000460,Lai Mai,Nga,Female,1/5/2005,2.5539E+12,2023
46,23000439,Ton Hung,Trong,Male,5/6/2005,6.92907E+12,2023
47,23000558,Kieu Khai,Dinh,Male,3/1/2005,8.39441E+12,2023
48,23000689,Pham Lien,Thuong,Female,26/08/2005,6.94664E+12,2023
49,23000381,Ma Chau,Ngoc,Female,10/4/2005,6.66072E+12,2023
50,23000513,Dang Tam,Ly,Female,3/3/2005,1.33854E+12,2023
