No,Student ID,Last Name,First Name,Gender,Date of Birth,Social ID,Academic Year
1,21000545,Ma Mai,Ha,Female,20/05/2003,9659650499280,2021
2,21000546,Dinh Khai,Thien,Male,03/12/2003,9393344445196,2021
3,21000547,Trinh Kieu,Trang,Female,12/06/2003,1039532491647,2021
4,21000548,Luu Vuong,Hung,Male,28/05/2003,3418177566861,2021
5,21000549,Kieu Ngoc,Giang,Female,12/09/2003,1955786508124,2021
6,21000550,Trinh Bich,Xuan,Female,09/01/2003,5640208805040,2021
7,21000551,Quach Thanh,Duc,Male,04/04/2003,9179074195373,2021
8,21000552,Bui Xuan,Lan,Female,23/02/2003,0282355914974,2021
9,21000553,Ly Phu,Luat,Male,22/11/2003,3277069371639,2021
10,21000554,Bui Kieu,Xuan,Female,26/02/2003,2105718337710,2021
11,21000555,Tri Bich,Diep,Female,14/08/2003,8087477515612,2021
12,21000556,Vo Lien,Trinh,Female,19/10/2003,8655475561330,2021
13,21000557,Phung Giang,Bich,Female,07/04/2003,6624142606966,2021
14,21000558,Bui Quoc,Chien,Male,11/08/2003,4748331948467,2021
15,21000559,Chau Thi,Kieu,Female,28/12/2003,8510212454641,2021
16,21000560,Ma Dieu,Lien,Female,14/09/2003,3881362324951,2021
17,21000561,Duong Tuyen,Xuan,Female,08/04/2003,6748304909690,2021
18,21000562,Ha Luan,Quy,Male,04/01/2003,8598675089100,2021
19,21000563,Le Thu,Hoa,Female,17/11/2003,3708439442470,2021
20,21000564,Dang Viet,Lam,Male,17/10/2003,5132236697779,2021
21,21000565,Dieu Vuong,Huy,Male,28/06/2003,1884794744500,2021
22,21000566,Dieu Nhi,Lien,Female,04/10/2003,5748080458826,2021
23,21000567,Bach Mai,Thuy,Female,11/03/2003,2413768757143,2021
24,21000568,Ly Quang,Tuan,Male,25/12/2003,3907962434013,2021
25,21000569,Le Thinh,Dai,Male,02/08/2003,1799702227793,2021
26,21000570,Linh Quyen,Ha,Female,17/12/2003,7300755658021,2021
27,21000571,Hua Quyen,Hoa,Female,06/08/2003,6555703823434,2021
28,21000572,Vo Trung,Chien,Male,20/07/2003,6566429542612,2021
29,21000573,Dang Duy,Xuan,Male,08/06/2003,9490598089084,2021
30,21000574,Chau Thi,Ha,Female,28/07/2003,5631208526612,2021
31,21000575,Ngo Quyen,Lan,Female,17/04/2003,7652644944540,2021
32,21000576,Duong Quang,Son,Male,20/01/2003,8148339254732,2021
33,21000577,Tran Ngan,Lien,Female,13/08/2003,0197985596597,2021
34,21000578,Kieu Van,Kha,Male,28/08/2003,0258525821901,2021
35,21000579,Le Thao,Trang,Female,05/04/2003,6129636472950,2021
36,21000580,Duong Tam,Lien,Female,18/01/2003,8593044537778,2021
37,21000581,Luu Minh,Hieu,Male,10/08/2003,3693300244605,2021
38,21000582,Tao Dieu,Ha,Female,16/06/2003,2386867470953,2021
39,21000583,Luu Lien,Huong,Female,19/06/2003,2738504331158,2021
40,21000584,Do Thu,Hoa,Female,04/10/2003,3824257622487,2021
41,21000585,Pham Hiep,Toan,Male,11/07/2003,9456832059958,2021
42,21000586,Chau Cong,Thanh,Male,27/11/2003,9879778622136,2021
43,21000587,Doan Giang,Bao,Female,18/11/2003,5595404491992,2021
44,21000588,Ly Thi,Lan,Female,23/04/2003,9596333855802,2021
45,21000589,Quach Quang,Cuong,Male,21/07/2003,8907747960181,2021
46,21000590,Le Manh,Son,Male,26/10/2003,6970998058523,2021
47,21000591,Dieu Truong,Luat,Male,18/04/2003,2120075794207,2021
